id,btitleinquery,longestprefix,longestsuffix,longestQueryPrefixPerc,longestQuerySuffixPerc,longestTitlePrefixPerc,longestTitleSuffixPerc,numtitledigits,numquerydigits,numdigitdiff,bindigiteq,charjaccardsim,charngcount3,charngjacc3,charngcount4,charngjacc4,charngcount5,charngjacc5,charngcount6,charngjacc6,charngcount7,charngjacc7,wordngcount1,leftngcount1,wordngjacc1,wordngcount2,leftngcount2,wordngjacc2,wordngcount3,leftngcount3,wordngjacc3,wordngcount4,leftngcount4,wordngjacc4,wordngcount5,leftngcount5,wordngjacc5,outcome
22619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.7083333333333334,71.0,0.9014084507042254,72.0,0.9166666666666666,71.0,0.9295774647887324,70.0,0.9428571428571428,69.0,0.9565217391304348,11.0,0.0,0.8181818181818182,11.0,0.0,0.8181818181818182,11.0,0.0,0.8181818181818182,11.0,0.0,0.8181818181818182,11.0,0.0,0.8181818181818182,4
22620,0.0,1.0,2.0,0.043478260869565216,0.08695652173913043,0.024390243902439025,0.04878048780487805,0.0,1.0,1.0,0.0,0.35,51.0,0.5882352941176471,52.0,0.6153846153846154,52.0,0.6346153846153846,52.0,0.6538461538461539,52.0,0.6730769230769231,8.0,3.0,0.625,8.0,3.0,0.625,8.0,3.0,0.625,8.0,3.0,0.625,8.0,3.0,0.625,3
22625,0.0,0.0,5.0,0.0,0.17857142857142858,0.0,0.13157894736842105,1.0,0.0,1.0,0.0,0.3157894736842105,53.0,0.5094339622641509,53.0,0.5283018867924528,53.0,0.5471698113207547,53.0,0.5660377358490566,52.0,0.5769230769230769,8.0,2.0,0.5,8.0,2.0,0.5,8.0,2.0,0.5,8.0,2.0,0.5,8.0,2.0,0.5,3
22627,1.0,12.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,0.47368421052631576,38.0,0.7368421052631579,38.0,0.7631578947368421,38.0,0.7894736842105263,37.0,0.8108108108108109,36.0,0.8333333333333334,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,4
22633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,29.0,0.4482758620689655,29.0,0.4827586206896552,29.0,0.5172413793103449,29.0,0.5517241379310345,29.0,0.5862068965517241,5.0,1.0,0.6,5.0,1.0,0.6,5.0,1.0,0.6,5.0,1.0,0.6,5.0,1.0,0.6,3
22635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5789473684210527,54.0,0.8518518518518519,54.0,0.8703703703703703,54.0,0.8888888888888888,54.0,0.9074074074074074,53.0,0.9245283018867925,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,3
22636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.65,59.0,0.8813559322033898,61.0,0.9016393442622951,62.0,0.9193548387096774,63.0,0.9365079365079365,63.0,0.9523809523809523,12.0,1.0,0.8333333333333334,12.0,1.0,0.8333333333333334,12.0,1.0,0.8333333333333334,12.0,1.0,0.8333333333333334,12.0,1.0,0.8333333333333334,4
22641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,99.0,0.8787878787878788,103.0,0.8932038834951457,106.0,0.9056603773584906,108.0,0.9166666666666666,110.0,0.9272727272727272,13.0,0.0,0.8461538461538461,13.0,0.0,0.8461538461538461,13.0,0.0,0.8461538461538461,13.0,0.0,0.8461538461538461,13.0,0.0,0.8461538461538461,4
22645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4782608695652174,58.0,0.6206896551724138,57.0,0.631578947368421,56.0,0.6428571428571429,55.0,0.6545454545454545,54.0,0.6666666666666666,11.0,4.0,0.5454545454545454,11.0,4.0,0.5454545454545454,11.0,4.0,0.5454545454545454,11.0,4.0,0.5454545454545454,11.0,4.0,0.5454545454545454,1
22655,0.0,1.0,7.0,0.08333333333333333,0.5833333333333334,0.021739130434782608,0.15217391304347827,4.0,0.0,4.0,0.0,0.5454545454545454,49.0,0.7959183673469388,48.0,0.8125,47.0,0.8297872340425532,46.0,0.8478260869565217,45.0,0.8666666666666667,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,3
22661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.25,49.0,0.5306122448979592,49.0,0.5510204081632653,48.0,0.5625,47.0,0.574468085106383,46.0,0.5869565217391305,8.0,3.0,0.5,8.0,3.0,0.5,8.0,3.0,0.5,8.0,3.0,0.5,8.0,3.0,0.5,3
22662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5882352941176471,44.0,0.8181818181818182,42.0,0.8333333333333334,40.0,0.85,38.0,0.868421052631579,36.0,0.8888888888888888,8.0,2.0,0.75,8.0,2.0,0.75,8.0,2.0,0.75,8.0,2.0,0.75,8.0,2.0,0.75,3
22663,0.0,10.0,0.0,0.6666666666666666,0.0,0.2564102564102564,0.0,0.0,0.0,0.0,1.0,0.35,39.0,0.6666666666666666,39.0,0.6923076923076923,39.0,0.717948717948718,39.0,0.7435897435897436,38.0,0.7631578947368421,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,4
22664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,29.0,0.5517241379310345,30.0,0.6,29.0,0.6206896551724138,28.0,0.6428571428571429,27.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,4
22671,0.0,1.0,0.0,0.07142857142857142,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,1.0,0.375,48.0,0.75,48.0,0.7708333333333334,48.0,0.7916666666666666,48.0,0.8125,48.0,0.8333333333333334,8.0,2.0,0.625,8.0,2.0,0.625,8.0,2.0,0.625,8.0,2.0,0.625,8.0,2.0,0.625,1
22672,0.0,7.0,0.0,0.5,0.0,0.08860759493670886,0.0,0.0,0.0,0.0,1.0,0.5454545454545454,77.0,0.8441558441558441,78.0,0.8589743589743589,78.0,0.8717948717948718,78.0,0.8846153846153846,78.0,0.8974358974358975,14.0,1.0,0.8571428571428571,14.0,1.0,0.8571428571428571,14.0,1.0,0.8571428571428571,14.0,1.0,0.8571428571428571,14.0,1.0,0.8571428571428571,4
22673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,58.0,0.9310344827586207,59.0,0.9491525423728814,59.0,0.9661016949152542,57.0,0.9824561403508771,56.0,0.9821428571428571,11.0,2.0,0.8181818181818182,11.0,2.0,0.8181818181818182,11.0,2.0,0.8181818181818182,11.0,2.0,0.8181818181818182,11.0,2.0,0.8181818181818182,4
22676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.5714285714285714,58.0,0.8793103448275862,57.0,0.8947368421052632,56.0,0.9107142857142857,55.0,0.9272727272727272,54.0,0.9444444444444444,7.0,0.0,0.8571428571428571,7.0,0.0,0.8571428571428571,7.0,0.0,0.8571428571428571,7.0,0.0,0.8571428571428571,7.0,0.0,0.8571428571428571,4
22682,0.0,4.0,0.0,0.8,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,1.0,0.7368421052631579,55.0,0.9454545454545454,55.0,0.9636363636363636,54.0,0.9814814814814815,53.0,0.9811320754716981,52.0,0.9807692307692307,8.0,0.0,0.875,8.0,0.0,0.875,8.0,0.0,0.875,8.0,0.0,0.875,8.0,0.0,0.875,3
22683,0.0,1.0,0.0,0.047619047619047616,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,1.0,0.2222222222222222,48.0,0.6041666666666666,48.0,0.625,48.0,0.6458333333333334,48.0,0.6666666666666666,48.0,0.6875,7.0,1.0,0.5714285714285714,7.0,1.0,0.5714285714285714,7.0,1.0,0.5714285714285714,7.0,1.0,0.5714285714285714,7.0,1.0,0.5714285714285714,4
22689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45454545454545453,66.0,0.7424242424242424,70.0,0.7714285714285715,71.0,0.7887323943661971,72.0,0.8055555555555556,73.0,0.821917808219178,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,2
22690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,42.0,0.47619047619047616,43.0,0.5116279069767442,44.0,0.5454545454545454,45.0,0.5777777777777777,46.0,0.6086956521739131,7.0,0.0,0.42857142857142855,7.0,0.0,0.42857142857142855,7.0,0.0,0.42857142857142855,7.0,0.0,0.42857142857142855,7.0,0.0,0.42857142857142855,3
22691,1.0,0.0,15.0,0.0,1.0,0.0,0.46875,0.0,0.0,0.0,1.0,0.4666666666666667,30.0,0.5666666666666667,29.0,0.5862068965517241,28.0,0.6071428571428571,27.0,0.6296296296296297,26.0,0.6538461538461539,5.0,0.0,0.4,5.0,0.0,0.4,5.0,0.0,0.4,5.0,0.0,0.4,5.0,0.0,0.4,4
22692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3888888888888889,38.0,0.7105263157894737,37.0,0.7297297297297297,36.0,0.75,35.0,0.7714285714285715,34.0,0.7941176470588235,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,5.0,0.0,0.6,2
22693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4782608695652174,80.0,0.8125,84.0,0.8333333333333334,87.0,0.8505747126436781,90.0,0.8666666666666667,93.0,0.8817204301075269,14.0,2.0,0.7142857142857143,14.0,2.0,0.7142857142857143,14.0,2.0,0.7142857142857143,14.0,2.0,0.7142857142857143,14.0,2.0,0.7142857142857143,3
22701,1.0,1.0,0.0,0.06666666666666667,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.4444444444444444,92.0,0.8586956521739131,93.0,0.8709677419354839,93.0,0.8817204301075269,93.0,0.8924731182795699,93.0,0.9032258064516129,14.0,0.0,0.8571428571428571,14.0,0.0,0.8571428571428571,14.0,0.0,0.8571428571428571,14.0,0.0,0.8571428571428571,14.0,0.0,0.8571428571428571,3
22704,1.0,0.0,13.0,0.0,1.0,0.0,0.15853658536585366,0.0,0.0,0.0,1.0,0.55,71.0,0.8450704225352113,74.0,0.8648648648648649,75.0,0.88,75.0,0.8933333333333333,75.0,0.9066666666666666,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,2
22707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.875,34.0,0.9705882352941176,34.0,0.9705882352941176,33.0,0.9696969696969697,32.0,0.96875,31.0,0.967741935483871,6.0,0.0,0.8333333333333334,6.0,0.0,0.8333333333333334,6.0,0.0,0.8333333333333334,6.0,0.0,0.8333333333333334,6.0,0.0,0.8333333333333334,4
22712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4166666666666667,18.0,0.6666666666666666,17.0,0.7058823529411765,16.0,0.75,15.0,0.8,14.0,0.8571428571428571,4.0,0.0,0.5,4.0,0.0,0.5,4.0,0.0,0.5,4.0,0.0,0.5,4.0,0.0,0.5,2
22714,0.0,0.0,7.0,0.0,0.7,0.0,0.1346153846153846,0.0,0.0,0.0,1.0,0.6,52.0,0.8461538461538461,52.0,0.8653846153846154,51.0,0.8823529411764706,50.0,0.9,49.0,0.9183673469387755,8.0,1.0,0.75,8.0,1.0,0.75,8.0,1.0,0.75,8.0,1.0,0.75,8.0,1.0,0.75,1
22717,0.0,7.0,0.0,0.5833333333333334,0.0,0.28,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,24.0,0.5833333333333334,24.0,0.625,24.0,0.6666666666666666,24.0,0.7083333333333334,24.0,0.75,4.0,0.0,0.5,4.0,0.0,0.5,4.0,0.0,0.5,4.0,0.0,0.5,4.0,0.0,0.5,4
22718,1.0,5.0,0.0,1.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.7727272727272727,58.0,0.9482758620689655,57.0,0.9649122807017544,56.0,0.9821428571428571,56.0,0.9821428571428571,55.0,0.9818181818181818,10.0,0.0,0.9,10.0,0.0,0.9,10.0,0.0,0.9,10.0,0.0,0.9,10.0,0.0,0.9,4
22720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29411764705882354,65.0,0.7692307692307693,69.0,0.7971014492753623,69.0,0.8115942028985508,69.0,0.8260869565217391,69.0,0.8405797101449275,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,11.0,0.0,0.7272727272727273,4
22722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3157894736842105,49.0,0.5510204081632653,51.0,0.5882352941176471,51.0,0.6078431372549019,51.0,0.6274509803921569,51.0,0.6470588235294118,8.0,0.0,0.625,8.0,0.0,0.625,8.0,0.0,0.625,8.0,0.0,0.625,8.0,0.0,0.625,4
22725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.5,50.0,0.76,49.0,0.7755102040816326,48.0,0.7916666666666666,46.0,0.8043478260869565,44.0,0.8181818181818182,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,1
22730,1.0,6.0,0.0,1.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,1.0,0.6875,36.0,0.8888888888888888,35.0,0.9142857142857143,34.0,0.9411764705882353,33.0,0.9696969696969697,33.0,0.9696969696969697,6.0,0.0,0.8333333333333334,6.0,0.0,0.8333333333333334,6.0,0.0,0.8333333333333334,6.0,0.0,0.8333333333333334,6.0,0.0,0.8333333333333334,4
22736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3125,23.0,0.4782608695652174,22.0,0.5,21.0,0.5238095238095238,20.0,0.55,19.0,0.5789473684210527,5.0,1.0,0.4,5.0,1.0,0.4,5.0,1.0,0.4,5.0,1.0,0.4,5.0,1.0,0.4,4
22746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.47368421052631576,35.0,0.6857142857142857,35.0,0.7142857142857143,34.0,0.7352941176470589,33.0,0.7575757575757576,32.0,0.78125,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,2
22752,0.0,4.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.6153846153846154,19.0,0.8421052631578947,18.0,0.8888888888888888,17.0,0.9411764705882353,16.0,0.9375,15.0,0.9333333333333333,4.0,0.0,0.75,4.0,0.0,0.75,4.0,0.0,0.75,4.0,0.0,0.75,4.0,0.0,0.75,4
22754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4375,54.0,0.7407407407407407,54.0,0.7592592592592593,53.0,0.7735849056603774,52.0,0.7884615384615384,50.0,0.8,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,4
22757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,97.0,0.7938144329896907,101.0,0.8118811881188119,105.0,0.8285714285714286,107.0,0.8411214953271028,108.0,0.8518518518518519,16.0,1.0,0.8125,16.0,1.0,0.8125,16.0,1.0,0.8125,16.0,1.0,0.8125,16.0,1.0,0.8125,1
22764,0.0,0.0,10.0,0.0,0.45454545454545453,0.0,0.25,0.0,0.0,0.0,1.0,0.2631578947368421,41.0,0.5121951219512195,42.0,0.5476190476190477,43.0,0.5813953488372093,44.0,0.6136363636363636,44.0,0.6363636363636364,6.0,0.0,0.5,6.0,0.0,0.5,6.0,0.0,0.5,6.0,0.0,0.5,6.0,0.0,0.5,4
22765,1.0,5.0,1.0,1.0,0.2,0.2,0.04,0.0,0.0,0.0,1.0,0.6666666666666666,23.0,0.8695652173913043,22.0,0.9090909090909091,21.0,0.9523809523809523,21.0,0.9523809523809523,20.0,0.95,4.0,0.0,0.75,4.0,0.0,0.75,4.0,0.0,0.75,4.0,0.0,0.75,4.0,0.0,0.75,4
22771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47619047619047616,50.0,0.74,48.0,0.75,46.0,0.7608695652173914,44.0,0.7727272727272727,42.0,0.7857142857142857,9.0,3.0,0.6666666666666666,9.0,3.0,0.6666666666666666,9.0,3.0,0.6666666666666666,9.0,3.0,0.6666666666666666,9.0,3.0,0.6666666666666666,1
22772,0.0,10.0,5.0,0.45454545454545453,0.22727272727272727,0.23255813953488372,0.11627906976744186,0.0,0.0,0.0,1.0,0.2631578947368421,45.0,0.5555555555555556,46.0,0.5869565217391305,47.0,0.6170212765957447,48.0,0.6458333333333334,48.0,0.6666666666666666,8.0,2.0,0.625,8.0,2.0,0.625,8.0,2.0,0.625,8.0,2.0,0.625,8.0,2.0,0.625,4
22774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5555555555555556,47.0,0.7872340425531915,46.0,0.8043478260869565,45.0,0.8222222222222222,44.0,0.8409090909090909,42.0,0.8571428571428571,8.0,1.0,0.75,8.0,1.0,0.75,8.0,1.0,0.75,8.0,1.0,0.75,8.0,1.0,0.75,3
22776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4375,31.0,0.7096774193548387,29.0,0.7241379310344828,27.0,0.7407407407407407,25.0,0.76,23.0,0.782608695652174,5.0,2.0,0.6,5.0,2.0,0.6,5.0,2.0,0.6,5.0,2.0,0.6,5.0,2.0,0.6,2
22778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3684210526315789,73.0,0.7945205479452054,78.0,0.8205128205128205,81.0,0.8395061728395061,84.0,0.8571428571428571,86.0,0.872093023255814,13.0,0.0,0.6923076923076923,13.0,0.0,0.6923076923076923,13.0,0.0,0.6923076923076923,13.0,0.0,0.6923076923076923,13.0,0.0,0.6923076923076923,4
22779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,58.0,0.8448275862068966,60.0,0.8666666666666667,61.0,0.8852459016393442,61.0,0.9016393442622951,60.0,0.9166666666666666,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,10.0,0.0,0.8,4
22780,0.0,0.0,8.0,0.0,0.47058823529411764,0.0,0.2,0.0,0.0,0.0,1.0,0.2777777777777778,39.0,0.6153846153846154,39.0,0.6410256410256411,39.0,0.6666666666666666,39.0,0.6923076923076923,39.0,0.717948717948718,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,4
22783,0.0,0.0,6.0,0.0,0.3,0.0,0.10714285714285714,0.0,0.0,0.0,1.0,0.3157894736842105,63.0,0.7142857142857143,63.0,0.7301587301587301,63.0,0.746031746031746,63.0,0.7619047619047619,63.0,0.7777777777777778,9.0,1.0,0.6666666666666666,9.0,1.0,0.6666666666666666,9.0,1.0,0.6666666666666666,9.0,1.0,0.6666666666666666,9.0,1.0,0.6666666666666666,2
22787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5789473684210527,51.0,0.803921568627451,52.0,0.8269230769230769,51.0,0.8431372549019608,50.0,0.86,49.0,0.8775510204081632,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,9.0,1.0,0.7777777777777778,4
22791,0.0,6.0,6.0,0.5454545454545454,0.5454545454545454,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,1.0,0.4,37.0,0.7567567567567568,37.0,0.7837837837837838,37.0,0.8108108108108109,37.0,0.8378378378378378,37.0,0.8648648648648649,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,3
22792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,76.0,0.881578947368421,77.0,0.8961038961038961,77.0,0.9090909090909091,76.0,0.9210526315789473,75.0,0.9333333333333333,13.0,0.0,0.8461538461538461,13.0,0.0,0.8461538461538461,13.0,0.0,0.8461538461538461,13.0,0.0,0.8461538461538461,13.0,0.0,0.8461538461538461,4
22794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2777777777777778,48.0,0.6041666666666666,51.0,0.6470588235294118,51.0,0.6666666666666666,51.0,0.6862745098039216,51.0,0.7058823529411765,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,7.0,1.0,0.7142857142857143,4
22797,0.0,9.0,0.0,0.6,0.0,0.1111111111111111,0.0,7.0,0.0,7.0,0.0,0.5769230769230769,72.0,0.8194444444444444,74.0,0.8378378378378378,75.0,0.8533333333333334,76.0,0.868421052631579,77.0,0.8831168831168831,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,4
22805,0.0,5.0,7.0,0.45454545454545453,0.6363636363636364,0.125,0.175,0.0,0.0,0.0,1.0,0.375,39.0,0.7692307692307693,39.0,0.7948717948717948,39.0,0.8205128205128205,39.0,0.8461538461538461,38.0,0.868421052631579,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,4
22810,0.0,10.0,5.0,0.45454545454545453,0.22727272727272727,0.22727272727272727,0.11363636363636363,0.0,0.0,0.0,1.0,0.2222222222222222,46.0,0.5652173913043478,47.0,0.5957446808510638,48.0,0.625,49.0,0.6530612244897959,49.0,0.673469387755102,7.0,2.0,0.5714285714285714,7.0,2.0,0.5714285714285714,7.0,2.0,0.5714285714285714,7.0,2.0,0.5714285714285714,7.0,2.0,0.5714285714285714,4
22812,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.024390243902439025,0.0,0.0,0.0,1.0,0.4117647058823529,46.0,0.8043478260869565,45.0,0.8222222222222222,44.0,0.8409090909090909,42.0,0.8571428571428571,40.0,0.875,8.0,2.0,0.75,8.0,2.0,0.75,8.0,2.0,0.75,8.0,2.0,0.75,8.0,2.0,0.75,3
22815,1.0,9.0,0.0,1.0,0.0,0.20454545454545456,0.0,0.0,0.0,0.0,1.0,0.5789473684210527,42.0,0.8333333333333334,41.0,0.8536585365853658,40.0,0.875,39.0,0.8974358974358975,38.0,0.9210526315789473,6.0,0.0,0.8333333333333334,6.0,0.0,0.8333333333333334,6.0,0.0,0.8333333333333334,6.0,0.0,0.8333333333333334,6.0,0.0,0.8333333333333334,3
22819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2631578947368421,29.0,0.3448275862068966,28.0,0.35714285714285715,27.0,0.37037037037037035,26.0,0.38461538461538464,25.0,0.4,6.0,2.0,0.5,6.0,2.0,0.5,6.0,2.0,0.5,6.0,2.0,0.5,6.0,2.0,0.5,4
22821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45454545454545453,56.0,0.7142857142857143,56.0,0.7321428571428571,56.0,0.75,56.0,0.7678571428571429,56.0,0.7857142857142857,9.0,0.0,0.6666666666666666,9.0,0.0,0.6666666666666666,9.0,0.0,0.6666666666666666,9.0,0.0,0.6666666666666666,9.0,0.0,0.6666666666666666,4
22823,1.0,9.0,0.0,1.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,75.0,0.9066666666666666,77.0,0.922077922077922,77.0,0.935064935064935,77.0,0.948051948051948,77.0,0.961038961038961,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,12.0,0.0,0.8333333333333334,3
22825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.4782608695652174,75.0,0.8666666666666667,78.0,0.8846153846153846,79.0,0.8987341772151899,79.0,0.9113924050632911,79.0,0.9240506329113924,13.0,1.0,0.8461538461538461,13.0,1.0,0.8461538461538461,13.0,1.0,0.8461538461538461,13.0,1.0,0.8461538461538461,13.0,1.0,0.8461538461538461,3
22827,0.0,8.0,11.0,0.4444444444444444,0.6111111111111112,0.16666666666666666,0.22916666666666666,6.0,0.0,6.0,0.0,0.45,47.0,0.6595744680851063,47.0,0.6808510638297872,47.0,0.7021276595744681,47.0,0.723404255319149,47.0,0.7446808510638298,8.0,0.0,0.625,8.0,0.0,0.625,8.0,0.0,0.625,8.0,0.0,0.625,8.0,0.0,0.625,4
22830,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.5,49.0,0.7551020408163265,49.0,0.7755102040816326,49.0,0.7959183673469388,49.0,0.8163265306122449,49.0,0.8367346938775511,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,8.0,0.0,0.75,4
22833,0.0,0.0,9.0,0.0,0.3,0.0,0.140625,0.0,0.0,0.0,1.0,0.25,68.0,0.5882352941176471,70.0,0.6142857142857143,71.0,0.6338028169014085,71.0,0.647887323943662,71.0,0.6619718309859155,12.0,1.0,0.5,12.0,1.0,0.5,12.0,1.0,0.5,12.0,1.0,0.5,12.0,1.0,0.5,4
22834,1.0,0.0,11.0,0.0,1.0,0.0,0.2619047619047619,8.0,0.0,8.0,0.0,0.5454545454545454,40.0,0.775,39.0,0.7948717948717948,38.0,0.8157894736842105,37.0,0.8378378378378378,36.0,0.8611111111111112,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,4
22840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,63.0,0.8571428571428571,61.0,0.8688524590163934,59.0,0.8813559322033898,57.0,0.8947368421052632,55.0,0.9090909090909091,11.0,2.0,0.8181818181818182,11.0,2.0,0.8181818181818182,11.0,2.0,0.8181818181818182,11.0,2.0,0.8181818181818182,11.0,2.0,0.8181818181818182,4
